,date_week,height,precipitation,temperatureMin,temperatureMax,temperatureDiff,windDir,windAvg,windMax,sun,pressureMax,pressureMin,pressureDiff,weekday_x,month_x,week,year,date_x,datetime,difusion,dominant,intensity,location,month_y,positives,rate,sentinels,weekday_y,date_y,alergia,bronquiolitis,gripe,piojos,resfriado,varicela,date,Gripe_wikipedia,pred
279,2015-12-07,441.579961464,0.0963391136802,7.60546218487,15.7340336134,8.19117647059,26.5904139434,2.12053941909,7.47734204793,2.89527272727,977.678319783,973.644715447,4.06775067751,0.499036608863,12.0,50.0,2015.0,2015-12-13 11:00:00,,,,,,,,12.571,,,2015-12-13,27.0,56.0,12.0,26.0,51.0,40.0,2015-12-10,9755.0,18.351480484
280,2015-12-14,445.950570342,0.0177439797212,7.82911051213,18.4621293801,10.6590296496,29.1081460674,2.03054794521,6.95308988764,4.61976190476,975.33951049,972.339685315,3.03321678322,2.99873257288,12.0,51.0,2015.0,2015-12-20 11:00:00,,,,,,,,22.0175,,,2015-12-20,27.0,96.0,9.0,21.0,52.0,39.0,2015-12-17,8296.0,39.7283935547
281,2015-12-21,448.60341556,0.0246679316888,5.73286573146,15.5292,9.84168336673,25.4291666667,2.93381742739,9.71166666667,4.95251798561,975.471688312,971.238701299,4.3012987013,5.4990512334,12.0,52.0,2015.0,2015-12-27 11:00:00,,,,,,,,19.072,,,2015-12-27,31.0,100.0,12.0,29.0,68.0,47.0,2015-12-24,6647.0,44.9591445923
282,2015-12-28,450.446480231,0.343297974928,6.80489795918,15.2580612245,8.49795918367,28.5239107333,3.07063157895,10.9454835282,3.45724637681,972.356005222,966.682114883,5.71671018277,2.24493731919,9.27386692382,53.0,2015.24783028,,,,,,,,,,,,,,,,,,,,,46.6453781128
283,2016-01-04,445.80806142,0.433781190019,8.9303030303,14.9955555556,6.09898989899,29.0611814346,4.44978902954,15.3225738397,2.76231884058,958.34073107,953.219582245,5.17232375979,5.4990403071,1.0,1.0,2016.0,2016-01-10 11:00:00,,,,,,,,26.6375,,,2016-01-10,29.0,56.0,12.0,35.0,51.0,45.0,2016-01-07,3103.0,87.2139511108
284,2016-01-11,444.45,0.288461538462,7.45506072874,14.4036437247,7.0,30.0886075949,5.01965811966,17.3932489451,4.23602941176,964.339583333,952.5390625,11.8541666667,0.0,1.0,2.0,2016.0,2016-01-17 11:00:00,,,,,,,,46.8285,,,2016-01-17,30.0,45.0,17.0,32.0,51.0,49.0,2016-01-15,15553.0,150.912246704
285,2016-01-18,454.092071611,0.162404092072,4.36471371505,12.9987983979,8.6608811749,29.0423131171,1.91834482759,7.14315937941,4.18794326241,966.568610635,962.1432247,4.47169811321,2.00255754476,1.0,3.0,2016.0,2016-01-24 11:00:00,,,,,,,,81.353,,,2016-01-24,30.0,34.0,20.0,30.0,46.0,54.0,2016-01-22,17514.0,186.999572754
286,2016-01-25,451.570886076,0.0721518987342,5.85235602094,14.4413612565,8.63481675393,30.1363636364,2.59367262724,8.81473829201,4.14988009592,978.548630137,975.008561644,3.59417808219,4.99873417722,1.0,4.0,2016.0,2016-01-31 11:00:00,,,,,,,,145.7105,,,2016-01-31,35.0,32.0,22.0,27.0,45.0,63.0,2016-01-29,15824.0,178.233230591
287,2016-02-08,451.388746803,0.333759590793,8.29313077939,15.1874670185,6.92734478203,30.2027777778,4.84680555556,15.3077777778,2.76303317536,968.425429553,962.939690722,5.52405498282,0.997442455243,2.0,6.0,2016.0,2016-02-14 11:00:00,,,,,,,,180.6085,,,2016-02-14,34.0,29.0,24.0,27.0,50.0,78.0,2016-02-12,17210.0,153.534515381
288,2016-02-15,450.684143223,0.166240409207,2.65013227513,12.6310846561,10.0277777778,26.5625879044,2.73863319386,9.54092827004,6.13102625298,971.470497427,966.32109777,5.20240137221,3.99872122762,2.0,7.0,2016.0,2016-02-21 11:00:00,,,,,,,,159.224,,,2016-02-21,37.0,24.0,29.0,28.0,48.0,61.0,2016-02-19,20156.0,137.713150024
289,2016-02-22,457.99609375,0.3046875,4.13198380567,11.3684210526,7.27530364372,30.347826087,4.48181818182,13.6113043478,3.48633093525,958.762827225,947.985340314,10.8219895288,6.0,2.0,8.0,2016.0,2016-02-28 11:00:00,,,,,,,,185.386,,,2016-02-28,39.0,17.0,30.0,27.0,48.0,64.0,2016-02-26,23756.0,108.292312622
290,2016-02-29,451.968441815,0.0335305719921,3.80977596741,14.4260692464,10.6558044807,29.7782608696,3.70454545455,11.6786956522,8.02919708029,971.489528796,963.782722513,7.75392670157,0.499013806706,2.49901380671,9.0,2016.0,2016-03-06 11:00:00,,,,,,,,167.282,,,2016-03-06,35.0,23.0,30.0,23.0,50.0,64.0,2016-03-04,28891.0,85.8141098022
291,2016-03-07,450.875324675,0.207792207792,3.8025606469,13.0831536388,9.31940700809,28.4444444444,4.13937677054,13.6525641026,5.95341463415,965.922107081,959.702422145,6.23875432526,3.0025974026,3.0,10.0,2016.0,2016-03-13 11:00:00,,,,,,,,167.1675,,,2016-03-13,39.0,20.0,41.0,22.0,50.0,69.0,2016-03-11,28916.0,93.3735809326
292,2016-03-14,452.458252427,0.518446601942,6.96437246964,14.304048583,7.38866396761,26.8501070664,2.49152542373,8.96402569593,3.81313868613,960.14015544,957.202072539,3.0,5.49708737864,3.0,11.0,2016.0,2016-03-20 11:00:00,,,,,,,,142.7495,,,2016-03-20,40.0,22.0,29.0,23.0,51.0,64.0,2016-03-18,20799.0,63.9819717407
293,2016-03-21,454.47826087,0.458498023715,6.1353909465,14.5934156379,8.48148148148,19.1929824561,2.83260869565,9.83114035088,4.17372262774,959.3125,955.171875,4.19270833333,0.0,3.0,12.0,2016.0,2016-03-27 10:00:00,,,,,,,,87.9995,,,2016-03-27,47.0,14.0,21.0,26.0,43.0,69.0,2016-03-25,9048.0,41.8547668457
294,2016-03-28,453.154639175,0.248711340206,7.12560321716,18.1831099196,11.0844504021,29.8166189112,3.72091038407,12.5504297994,7.1649382716,962.769550173,956.226297578,6.59515570934,2.00257731959,3.0,13.0,2016.0,2016-04-03 10:00:00,,,,,,,,53.5145,,,2016-04-03,43.0,12.0,13.0,25.0,32.0,55.0,2016-04-01,12516.0,25.5091190338
295,2016-04-04,451.503201024,0.290653008963,5.93267195767,16.012037037,10.1137566138,27.3497884344,3.9930362117,13.0433004231,7.61538461538,960.139482759,954.510862069,5.67586206897,5.00256081946,4.0,14.0,2016.0,2016-04-10 10:00:00,,,,,,,,37.475,,,2016-04-10,40.0,14.0,11.0,24.0,29.0,60.0,2016-04-08,14576.0,20.5795269012
296,2016-04-18,449.32611465,0.447133757962,9.33289299868,18.3730515192,9.07529722589,23.213986014,3.30846047157,11.2257342657,5.23578431373,963.916695353,959.296557659,4.67125645439,1.00127388535,4.0,16.0,2016.0,2016-04-24 10:00:00,,,,,,,,21.711,,,2016-04-24,45.0,9.0,8.0,28.0,34.0,62.0,2016-04-22,13332.0,10.3449382782
297,2016-04-25,450.616473616,0.221364221364,8.64021164021,18.0510582011,9.45899470899,25.3736111111,3.20721220527,10.2195833333,7.31253132832,965.678892734,960.542906574,5.17647058824,3.99613899614,4.0,17.0,2016.0,2016-05-01 10:00:00,,,,,,,,16.982,,,2016-05-01,53.0,10.0,7.0,26.0,31.0,63.0,2016-04-29,11319.0,17.8286342621
298,2016-05-02,446.708661417,0.767716535433,11.2506122449,17.3906122449,6.14693877551,18.974025974,4.26822033898,13.9177489177,2.55038167939,950.475531915,946.353191489,4.18617021277,6.0,5.0,18.0,2016.0,2016-05-08 10:00:00,,,,,,,,10.58,,,2016-05-08,40.0,12.0,6.0,25.0,30.0,61.0,2016-05-06,11944.0,9.85659885406
299,2016-05-09,449.437869822,0.739644970414,10.0357575758,17.7258585859,7.72525252525,25.3712446352,3.28259023355,12.3379828326,3.24653846154,955.945888594,950.106100796,5.87798408488,0.499013806706,5.0,19.0,2016.0,2016-05-15 10:00:00,,,,,,,,6.927,,,2016-05-15,64.0,13.0,6.0,27.0,28.0,72.0,2016-05-13,12500.0,3.04051470757
300,2016-05-16,446.411609499,0.065963060686,11.6855978261,23.782201087,12.1426630435,28.0246376812,2.979,9.8831884058,10.3482051282,967.339329806,963.229982363,4.1569664903,3.0092348285,5.0,20.0,2016.0,2016-05-22 10:00:00,,,,,,,,6.1765,,,2016-05-22,82.0,12.0,5.0,24.0,20.0,72.0,2016-05-20,14545.0,9.69098377228
301,2016-05-23,443.577299413,0.440313111546,12.2967611336,21.8117408907,9.56882591093,30.7872340426,3.812,13.3329787234,7.44329501916,965.584210526,961.548947368,4.05526315789,5.49902152642,5.0,21.0,2016.0,,,,,,,,,,,,2016-05-29,69.0,9.0,5.0,26.0,26.0,74.0,2016-05-27,16102.0,5.94755172729
302,2016-05-30,445.231372549,0.156862745098,11.251417004,21.6983805668,10.4898785425,32.1957446809,3.19831932773,10.0306382979,8.87293233083,967.864550265,964.41005291,3.50264550265,0.0,5.0,22.0,2016.0,,,,,,,,,,,,2016-06-05,74.0,12.0,4.0,22.0,21.0,76.0,2016-06-03,28048.0,10.4441928864
303,2016-06-06,446.834196891,0.0246113989637,15.5277628032,29.6515477793,14.1549865229,27.7985915493,2.57174825175,8.77943661972,11.7426799007,967.882668977,963.786828423,4.12998266898,1.99740932642,6.0,23.0,2016.0,,,,,,,,,,,,2016-06-12,52.0,6.0,3.0,21.0,19.0,87.0,2016-06-10,18793.0,16.6627063751
304,2016-06-13,448.094117647,0.121568627451,11.7118438762,23.4471063257,11.7644683715,28.2170868347,3.26270949721,10.2879551821,9.9485,971.509499136,966.215716753,5.33160621762,5.0,6.0,24.0,2016.0,,,,,,,,,,,,2016-06-19,43.0,9.0,3.0,23.0,19.0,67.0,2016-06-17,15473.0,6.92332649231
305,2016-06-27,447.428759894,0.0573878627968,16.5878350515,29.0779532967,12.5202749141,27.2382331644,2.90078853047,9.75257060101,9.92341772152,966.305350877,962.888616462,3.43157894737,1.99670184697,6.16622691293,26.0,2016.0,,,,,,,,,,,,2016-07-03,38.0,7.0,4.0,32.0,14.0,56.0,2016-07-01,10991.0,8.22465229034
306,2016-07-04,435.347389558,0.0220883534137,18.830480167,32.6010438413,13.8162839248,27.3515283843,2.71645021645,9.27532751092,11.7653992395,967.875862069,963.95066313,3.98673740053,5.49799196787,7.0,27.0,2016.0,,,,,,,,,,,,2016-07-10,39.0,4.0,3.0,36.0,14.0,37.0,2016-07-08,8650.0,3.16996121407
307,2016-07-11,434.24,0.084,18.7987179487,30.4051502146,11.686695279,28.4403669725,3.08071748879,9.93944954128,9.76201550388,963.630555556,960.851666667,2.80555555556,0.0,7.0,28.0,2016.0,,,,,,,,,,,,2016-07-17,37.0,5.0,2.0,37.0,15.0,40.0,2016-07-15,7954.0,3.32697582245
308,2016-07-18,441.191798942,0.0449735449735,18.7421720733,31.728511236,13.0338504937,27.3222390318,3.00457227139,10.7863842663,9.10050251256,965.299820144,961.472661871,3.88669064748,2.00529100529,7.0,29.0,2016.0,,,,,,,,,,,,2016-07-24,36.0,5.0,2.0,39.0,17.0,33.0,2016-07-22,7461.0,3.35328674316
309,2016-07-25,444.302263648,0.0932090545939,18.8829846583,31.3218967922,12.4658298466,26.7055393586,3.22904624277,10.4527696793,9.65363408521,966.30915493,962.7125,3.6338028169,5.0,7.0,30.0,2016.0,2016-07-31 10:00:00,,,,,,,,0.0,,,2016-07-31,36.0,6.0,3.0,38.0,17.0,31.0,2016-07-29,6864.0,3.25323867798
310,2016-08-08,445.228609626,0.0909090909091,17.1166666667,29.6402560455,12.5398860399,21.7247437775,3.49329446064,11.1639824305,10.1878109453,969.120246479,965.444366197,3.70950704225,1.0,8.0,32.0,2016.0,,,,,,,,,,,,2016-08-14,31.0,4.0,3.0,49.0,17.0,23.0,2016-08-12,7192.0,2.54390335083
311,2016-08-15,445.579439252,0.0654205607477,17.4893854749,29.9374301676,12.4972067039,28.7380607815,2.96498559078,9.79348769899,10.3932160804,964.534920635,960.147971781,4.42151675485,4.00133511348,8.0,33.0,2016.0,,,,,,,,,,,,2016-08-21,31.0,2.0,3.0,46.0,22.0,21.0,2016-08-19,7318.0,-0.620521366596
312,2016-08-22,436.975903614,0.0562248995984,18.7966666667,30.8104166667,12.0375,27.6782608696,2.84347826087,9.78739130435,9.28120300752,970.271578947,966.784210526,3.57368421053,6.0,8.0,34.0,2016.0,,,,,,,,,,,,2016-08-28,33.0,5.0,3.0,50.0,24.0,19.0,2016-08-26,8356.0,3.73093080521
313,2016-08-29,438.697580645,0.0322580645161,17.5472803347,29.5656903766,12.0376569038,27.3259911894,2.86179039301,9.45374449339,9.99925373134,969.405277045,966.113456464,3.33245382586,0.5,8.0,35.0,2016.0,,,,,,,,,,,,2016-09-04,33.0,3.0,3.0,42.0,20.0,18.0,2016-09-02,9200.0,4.61341285706
314,2016-09-05,439.864116095,0.0791556728232,17.5819060773,29.9077348066,12.364640884,28.7106017192,2.82211126961,9.59398280802,9.44586466165,966.188162544,963.130388693,3.09187279152,2.99868073879,9.0,36.0,2016.0,,,,,,,,,,,,2016-09-11,34.0,6.0,5.0,40.0,31.0,16.0,2016-09-09,10781.0,6.75649547577
315,2016-09-12,439.38247012,0.0856573705179,12.7841666667,24.0491666667,11.3041666667,27.2860215054,2.76373390558,9.25978494624,8.13869731801,969.829815303,966.821108179,3.07124010554,5.5,9.0,37.0,2016.0,,,,,,,,,,,,2016-09-18,33.0,12.0,8.0,44.0,49.0,16.0,2016-09-16,9875.0,7.81327152252
316,2016-09-19,439.38247012,0.0478087649402,12.0697095436,25.1244813278,13.1078838174,26.5818965517,2.43275862069,8.48534482759,9.18,968.904232804,964.84021164,4.10052910053,0.0,9.0,38.0,2016.0,,,,,,,,,,,,2016-09-25,34.0,13.0,9.0,44.0,60.0,20.0,2016-09-23,9669.0,7.0484623909
317,2016-09-26,440.227393617,0.0757978723404,14.5988842399,26.020223152,11.4490934449,21.5130057803,2.86824034335,9.69710982659,8.6923857868,973.540353982,969.232920354,4.34867256637,1.99867021277,9.0,39.0,2016.0,,,,,,,,,,,,2016-10-02,32.0,12.0,13.0,37.0,60.0,17.0,2016-09-30,9850.0,11.7335319519
318,2016-10-03,443.589641434,0.0146082337317,12.0194482759,24.3572413793,12.3931034483,27.5743440233,2.24152298851,7.95481049563,8.31175,966.258434783,962.911652174,3.3947826087,5.0,10.0,40.0,2016.0,2016-10-09 10:00:00,,,,,,,,6.1985,,,2016-10-09,34.0,11.0,15.0,35.0,67.0,18.0,2016-10-07,9765.0,13.2651147842
319,2016-10-17,444.92989418,0.194444444444,13.5657931034,21.4613793103,7.90206896552,26.7272727273,1.76218978102,6.56055718475,3.99209183673,970.941144902,966.717531306,4.25581395349,1.00132275132,10.0,42.0,2016.0,2016-10-23 10:00:00,,,,,,,,12.683,,,2016-10-23,33.0,16.0,19.0,39.0,44.0,24.0,2016-10-21,10051.0,15.3604021072
320,2016-10-24,448.160690571,0.0106241699867,12.1278308322,23.4914051842,11.3874488404,24.5377906977,2.15880640466,7.27587209302,7.85288220551,974.967073171,971.424912892,3.59059233449,4.00132802125,10.0,43.0,2016.0,2016-10-30 11:00:00,,,,,,,,9.7075,,,2016-10-30,33.0,23.0,16.0,35.0,50.0,21.0,2016-10-28,9482.0,12.2719926834
321,2016-10-31,442.837301587,0.218253968254,6.56224899598,14.2192771084,7.71887550201,32.8398268398,3.06551724138,11.0787878788,5.91119402985,960.464210526,957.016842105,3.46842105263,6.0,11.0,44.0,2016.0,2016-11-06 11:00:00,,,,,,,,11.487,,,2016-11-06,36.0,25.0,17.0,35.0,56.0,21.0,2016-11-04,10099.0,25.6605186462
322,2016-11-07,441.597609562,0.278884462151,4.43224489796,13.0763747454,8.66530612245,30.7855579869,3.16840958606,11.3354485777,6.17186311787,966.540957447,960.495478723,6.09042553191,0.501992031873,11.0,45.0,2016.0,2016-11-13 11:00:00,,,,,,,,19.376,,,2016-11-13,32.0,34.0,16.0,32.0,51.0,25.0,2016-11-11,11795.0,33.8646392822
323,2016-11-14,445.224867725,0.031746031746,5.99554054054,17.6283783784,11.6851351351,28.4745269287,2.08737446198,7.21018922853,6.66609336609,968.774647887,964.45,4.36091549296,3.0,11.0,46.0,2016.0,2016-11-20 11:00:00,,,,,,,,31.1645,,,2016-11-20,30.0,32.0,14.0,27.0,47.0,24.0,2016-11-18,10840.0,47.6575164795
324,2016-11-21,450.228,0.472,7.06041237113,13.0402061856,6.03298969072,22.4203539823,2.68505494505,9.29690265487,1.85189393939,955.775067024,952.484718499,3.33512064343,5.5,11.0,47.0,2016.0,2016-11-27 11:00:00,,,,,,,,36.7785,,,2016-11-27,31.0,40.0,14.0,28.0,56.0,21.0,2016-11-25,9757.0,43.9735679626
325,2016-11-28,447.86,0.096,6.28016528926,13.6743801653,7.39256198347,26.9911894273,1.75021834061,6.61233480176,4.03560606061,962.327567568,956.217837838,6.16756756757,0.0,11.0,48.0,2016.0,2016-12-04 11:00:00,,,,,,,,44.3185,,,2016-12-04,30.0,53.0,15.0,26.0,53.0,26.0,2016-12-02,8954.0,65.858795166
326,2016-12-05,447.138780804,0.0220492866407,6.98944519621,15.6589189189,8.70771312585,25.6546242775,2.23591954023,7.32803468208,5.41432038835,975.6890625,972.041840278,3.69097222222,1.99740596628,12.0,49.0,2016.0,2016-12-11 11:00:00,,,,,,,,42.5455,,,2016-12-11,28.0,66.0,18.0,29.0,62.0,32.0,2016-12-09,7954.0,62.5604667664
327,2016-12-12,446.11372549,0.383006535948,5.95296495957,12.1567385445,6.22102425876,21.4238505747,3.31905444126,10.9627873563,2.84901960784,974.134948097,966.566955017,7.6107266436,4.99607843137,12.0,50.0,2016.0,2016-12-18 11:00:00,,,,,,,,72.7225,,,2016-12-18,27.0,68.0,20.0,22.0,70.0,26.0,2016-12-16,7661.0,98.7791519165
328,2016-12-26,445.580708661,0.00721784776903,2.76587516961,13.1459294437,10.4226594301,28.564028777,2.00208034433,6.5590647482,5.94564676617,977.965069686,974.16271777,3.85191637631,3.00524934383,10.1594488189,52.0,2016.16732283,,,,,,,,,,,,,,,,,,,,,157.02557373
329,2017-01-09,451.684554974,0.13219895288,3.75034013605,13.5570068027,9.84353741497,29.6541244573,2.9717765043,10.2056439942,4.79012345679,971.751393728,965.574390244,6.22299651568,1.00130890052,1.0,2.0,2017.0,2017-01-15 11:00:00,,,,,,,,224.6695,,,2017-01-15,33.0,35.0,51.0,27.0,76.0,22.0,2017-01-15,16477.0,222.881652832
330,2017-01-16,449.943271768,0.20580474934,0.658139534884,9.21614227086,8.60054719562,23.2867332382,3.02563739377,10.0155492154,4.07924050633,965.716607774,962.483392226,3.2703180212,3.99472295515,1.0,3.0,2017.0,2017-01-22 11:00:00,,,,,,,,204.756,,,2017-01-22,29.0,30.0,42.0,28.0,67.0,22.0,2017-01-22,15357.0,161.062210083
331,2017-01-23,455.364705882,0.180392156863,4.82862903226,13.4685483871,8.68951612903,29.970212766,2.36906779661,8.26382978723,3.29407407407,969.763541667,966.838541667,2.96354166667,6.0,1.0,4.0,2017.0,2017-01-29 11:00:00,,,,,,,,166.8105,,,2017-01-29,31.0,30.0,31.0,26.0,55.0,22.0,2017-01-29,13114.0,128.967926025
332,2017-01-30,455.52848723,0.108055009823,6.46981891348,15.514084507,9.08450704225,28.1428571429,2.37473460722,8.4144989339,4.78602941176,965.844386423,961.270496084,4.62663185379,0.499017681729,1.0,5.0,2017.0,2017-02-05 11:00:00,,,,,,,,118.964,,,2017-02-05,36.0,28.0,20.0,27.0,49.0,27.0,2017-02-05,13267.0,68.7731781006
333,2017-02-06,457.106578947,0.181578947368,2.99315436242,12.2139410188,9.26979865772,25.1837606838,2.97606232295,10.6957264957,5.79826732673,966.787958115,960.197207679,6.64397905759,3.00131578947,2.0,6.0,2017.0,2017-02-12 11:00:00,,,,,,,,76.9755,,,2017-02-12,39.0,28.0,16.0,23.0,45.0,29.0,2017-02-12,12612.0,32.4857139587
334,2017-02-13,456.686390533,0.199211045365,5.03346693387,14.6845691383,9.65931863727,23.8680851064,2.63538135593,8.87957446809,5.88450184502,970.337434555,964.779319372,5.58638743455,5.50098619329,2.0,7.0,2017.0,2017-02-19 11:00:00,,,,,,,,45.2425,,,2017-02-19,43.0,23.0,15.0,25.0,48.0,33.0,2017-02-19,11565.0,18.1631774902
335,2017-02-20,454.515748031,0.00393700787402,4.75863453815,15.1767068273,10.4738955823,24.8340425532,3.06737288136,9.71574468085,7.24740740741,970.560526316,967.326315789,3.3,0.0,2.0,8.0,2017.0,2017-02-26 11:00:00,,,,,,,,29.481,,,2017-02-26,43.0,21.0,11.0,24.0,44.0,30.0,2017-02-26,11892.0,15.9086141586
336,2017-02-27,454.356200528,0.131926121372,6.23967828418,16.2115436242,10.0187919463,29.9557774608,3.17528248588,10.554636234,6.23399503722,965.842605634,960.792429577,5.09154929577,2.0,2.66622691293,9.0,2017.0,2017-03-05 11:00:00,,,,,,,,16.824,,,2017-03-05,46.0,18.0,9.0,100.0,39.0,31.0,2017-03-05,13402.0,17.454750061
337,2017-03-06,452.106951872,0.188502673797,8.28117326057,21.8597544338,13.6207366985,31.6502177068,3.09785100287,10.9830188679,8.30701754386,968.406902655,963.762654867,4.69203539823,4.9986631016,3.0,10.0,2017.0,2017-03-12 11:00:00,,,,,,,,13.0,,,2017-03-12,48.0,20.0,8.0,29.0,33.0,29.0,2017-03-12,16888.0,5.06373310089
338,2017-03-20,453.064814815,0.289682539683,6.64448924731,16.6981182796,10.0994623656,31.1945244957,3.29376770538,11.3175792507,6.35111111111,964.466373239,960.052992958,4.44366197183,1.0,3.0,12.0,2017.0,2017-03-26 10:00:00,,,,,,,,8.451,,,2017-03-26,53.0,21.0,8.0,26.0,35.0,29.0,2017-03-26,12652.0,2.57534980774
339,2017-03-27,454.485449735,0.202380952381,8.09625668449,19.332486631,11.2513368984,28.9115549215,3.5578125,12.0181169757,8.1542997543,968.75202109,964.596133568,4.20738137083,4.0,3.33333333333,13.0,2017.0,2017-04-02 10:00:00,,,,,,,,5.9465,,,2017-04-02,54.0,13.0,7.0,26.0,33.0,28.0,2017-04-02,11717.0,-2.45237326622
340,2017-04-03,452.23715415,0.00790513833992,7.93585657371,22.1988047809,14.3187250996,25.1355932203,2.79872881356,9.05847457627,10.8859259259,969.132804233,965.533862434,3.62433862434,6.0,4.0,14.0,2017.0,2017-04-09 10:00:00,,,,,,,,5.567,,,2017-04-09,57.0,14.0,5.0,27.0,38.0,31.0,2017-04-09,9129.0,7.40342521667
341,2017-04-10,453.487179487,0.00394477317554,8.44183266932,23.1009960159,14.6992031873,26.7463002114,2.4694092827,8.6932346723,10.4375,970.258885942,966.703183024,3.61273209549,0.500986193294,4.0,15.0,2017.0,2017-04-16 10:00:00,,,,,,,,2.3635,,,2017-04-16,63.0,11.0,7.0,27.0,30.0,32.0,2017-04-16,5263.0,1.72641181946
342,2017-04-17,451.785808147,0.030223390276,8.31893333333,19.8294666667,11.5733333333,19.2677053824,4.57926657264,12.607223796,9.51047381546,968.226595745,964.296099291,3.97340425532,3.0,4.0,16.0,2017.0,2017-04-23 10:00:00,,,,,,,,4.8135,,,2017-04-23,53.0,9.0,5.0,24.0,26.0,30.0,2017-04-23,7868.0,9.86027240753
343,2017-04-24,449.442231076,0.48406374502,7.43651115619,17.0014198783,9.57520325203,28.8175965665,3.98626609442,13.252360515,5.07984790875,962.275603217,955.82386059,6.50670241287,5.50199203187,4.0,17.0,2017.0,2017-04-30 10:00:00,,,,,,,,6.4805,,,2017-04-30,50.0,11.0,5.0,28.0,27.0,27.0,2017-04-30,9159.0,5.66013813019
344,2017-05-01,450.788,0.02,5.97183673469,18.652244898,12.7306122449,31.5411255411,2.87715517241,9.85714285714,9.75939849624,967.216666667,962.425268817,4.84946236559,0.0,5.0,18.0,2017.0,2017-05-07 10:00:00,,,,,,,,2.0575,,,2017-05-07,59.0,10.0,5.0,26.0,28.0,35.0,2017-05-07,8787.0,3.89089107513
345,2017-05-08,449.460081191,0.474966170501,12.1067586207,22.0164137931,9.95724137931,25.8196480938,3.56005830904,12.4442815249,6.56624040921,956.097833935,949.416787004,6.73826714801,1.99864682003,5.0,19.0,2017.0,2017-05-14 10:00:00,,,,,,,,2.0165,,,2017-05-14,61.0,10.0,5.0,24.0,22.0,32.0,2017-05-14,8479.0,2.88175821304
346,2017-05-15,444.804289544,0.0214477211796,10.5849655172,23.7285517241,13.1862068966,24.2295321637,3.19405797101,10.3171052632,9.44035989717,968.344858156,963.795744681,4.6170212766,4.99865951743,5.0,20.0,2017.0,2017-05-21 10:00:00,,,,,,,,2.2375,,,2017-05-21,56.0,11.0,4.0,27.0,24.0,37.0,2017-05-21,9563.0,0.641294360161
347,2017-05-22,450.485477178,0.134854771784,15.6728813559,26.731779661,11.0847457627,26.2577777778,3.06238938053,10.3175555556,7.83125,964.540591398,961.393817204,3.2123655914,5.5,5.0,21.0,2017.0,,,,,,,,,,,,2017-05-28,45.0,7.0,4.0,26.0,19.0,37.0,2017-05-28,9185.0,1.43461120129
348,2017-05-29,439.014585764,0.220536756126,14.7943147816,25.6002990431,10.8198683423,27.1690943635,2.94249843063,9.96679340938,8.17619577308,966.580384615,963.353538462,3.27076923077,2.99766627771,5.56942823804,22.0,2017.0,,,,,,,,,,,,2017-06-04,41.0,6.0,4.0,30.0,20.0,35.0,2017-06-04,8860.0,2.33331179619
349,2017-06-05,438.073972603,0.0616438356164,14.5234918382,27.6159687722,13.1420454545,27.0226939971,3.03665454545,9.9482024945,10.7978036176,966.653285329,962.474077408,4.20072007201,2.68082191781,6.0,23.0,2017.0,,,,,,,,,,,,2017-06-11,40.0,7.0,3.0,24.0,18.0,37.0,2017-06-11,8895.0,1.40886831284
350,2017-06-12,444.760629004,0.0390215492137,18.4698802395,31.9987341772,13.555353902,24.2172002511,2.87506218905,9.83994959042,10.6155531216,966.12027439,962.143216463,4.02743902439,3.00757134537,6.0,24.0,2017.0,,,,,,,,,,,,2017-06-18,40.0,8.0,2.0,26.0,12.0,42.0,2017-06-18,8664.0,2.12739157677
351,2017-06-19,445.183246073,0.0948225712624,18.6895845876,31.6139005392,12.942063971,26.9364881694,2.84001236858,10.1298814722,9.35479603087,967.533664881,963.517061974,4.0688599847,2.99127399651,6.0,25.0,2017.0,2017-06-25 12:00:00,,,,,,,,0.0,,,2017-06-25,35.0,9.0,3.0,29.0,18.0,30.0,2017-06-25,7313.0,2.09693074226
352,2017-06-26,444.07773232,0.168322618352,14.5574018127,25.6195534098,11.0492401216,28.7198757764,4.00377241806,12.4318578554,9.30941306755,965.657987711,961.551612903,4.14746543779,3.01052016365,6.28696668615,26.0,2017.0,,,,,,,,,,,,2017-07-02,41.0,9.0,4.0,46.0,28.0,28.0,2017-07-02,6219.0,2.62264728546
353,2017-07-03,441.539952996,0.128672150411,16.8780547112,28.9453714982,12.1078610603,24.368125,3.18430521092,10.7232936756,9.13351955307,967.101007752,963.218604651,3.92170542636,3.0,7.0,27.0,2017.0,,,,,,,,,,,,2017-07-09,39.0,8.0,3.0,74.0,16.0,22.0,2017-07-09,5795.0,3.92815327644
354,2017-07-10,435.907573047,0.0113297555158,18.137345679,31.1410950283,13.0950881612,26.8230865747,2.96820737039,9.45570890841,10.8550675676,967.643818466,964.61713615,3.06885758998,2.9946332737,7.0,28.0,2017.0,,,,,,,,,,,,2017-07-16,38.0,3.0,3.0,84.0,18.0,24.0,2017-07-16,5504.0,3.99837803841
355,2017-07-17,444.541791942,0.0907997594708,17.6768178993,29.7247204969,12.0801740211,27.8177247014,3.19513108614,10.385292269,9.9148603352,965.007523511,961.294670846,3.76802507837,3.00420926037,7.0,29.0,2017.0,,,,,,,,,,,,2017-07-23,39.0,6.0,2.0,85.0,17.0,,2017-07-23,4686.0,2.46904063225
