datetime,location,difusion,intensity,sentinels,positives,dominant,rate,date,weekday,month,week,year
2011-06-04T10:00:00.000Z,Andalucia,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Aragón,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Asturias,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Baleares,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Canarias,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Cantabria,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Castilla-La Mancha,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Castilla y León,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Cataluña,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,C. Valenciana,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Extremadura,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Lab. Vigo-Ourense,,Nula,0,0,,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Madrid,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Lab. Murcia,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Navarra,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,País Vasco,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,La Rioja,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Ceuta,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Melilla,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Dirección General de Salud Pública. MSC,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-04T10:00:00.000Z,Nacional,,Nula,0,0,No hay datos,0.0,2011-06-04 10:00:00,5,6,22,2011
2011-06-18T10:00:00.000Z,Andalucia,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Aragón,,,0,0,,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Asturias,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Baleares,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Canarias,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Cantabria,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Castilla-La Mancha,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Castilla y León,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Cataluña,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,C. Valenciana,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Extremadura,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Lab. Vigo-Ourense,,Nula,0,0,,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Madrid,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Lab. Murcia,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Navarra,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,País Vasco,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,La Rioja,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Ceuta,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Melilla,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Dirección General de Salud Pública. MSC,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-06-18T10:00:00.000Z,Nacional,,Nula,0,0,No hay datos,0.0,2011-06-18 10:00:00,5,6,24,2011
2011-07-02T10:00:00.000Z,Andalucia,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Aragón,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Asturias,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Baleares,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Canarias,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Cantabria,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Castilla-La Mancha,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Castilla y León,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Cataluña,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,C. Valenciana,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Extremadura,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Lab. Vigo-Ourense,,Nula,0,0,,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Madrid,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Lab. Murcia,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Navarra,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,País Vasco,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,La Rioja,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Ceuta,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Melilla,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Dirección General de Salud Pública. MSC,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-02T10:00:00.000Z,Nacional,,Nula,0,0,No hay datos,0.0,2011-07-02 10:00:00,5,7,26,2011
2011-07-16T10:00:00.000Z,Andalucia,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Aragón,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Asturias,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Baleares,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Canarias,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Cantabria,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Castilla-La Mancha,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Castilla y León,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Cataluña,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,C. Valenciana,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Extremadura,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Lab. Vigo-Ourense,,Nula,0,0,,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Madrid,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Lab. Murcia,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Navarra,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,País Vasco,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,La Rioja,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Ceuta,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Melilla,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Dirección General de Salud Pública. MSC,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-16T10:00:00.000Z,Nacional,,Nula,0,0,No hay datos,0.0,2011-07-16 10:00:00,5,7,28,2011
2011-07-30T10:00:00.000Z,Andalucia,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Aragón,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Asturias,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Baleares,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Canarias,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Cantabria,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Castilla-La Mancha,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Castilla y León,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Cataluña,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,C. Valenciana,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Extremadura,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Lab. Vigo-Ourense,,Nula,0,0,,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Madrid,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Lab. Murcia,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Navarra,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,País Vasco,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,La Rioja,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Ceuta,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Melilla,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Dirección General de Salud Pública. MSC,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-07-30T10:00:00.000Z,Nacional,,Nula,0,0,No hay datos,0.0,2011-07-30 10:00:00,5,7,30,2011
2011-08-13T10:00:00.000Z,Andalucia,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Aragón,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Asturias,,,0,0,B,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Baleares,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Canarias,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Cantabria,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Castilla-La Mancha,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Castilla y León,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Cataluña,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,C. Valenciana,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Extremadura,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Lab. Vigo-Ourense,,Nula,0,0,,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Madrid,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Lab. Murcia,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Navarra,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,País Vasco,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,La Rioja,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Ceuta,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Melilla,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Dirección General de Salud Pública. MSC,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-13T10:00:00.000Z,Nacional,,Nula,0,0,No hay datos,0.0,2011-08-13 10:00:00,5,8,32,2011
2011-08-27T10:00:00.000Z,Andalucia,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Aragón,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Asturias,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Baleares,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Canarias,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Cantabria,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Castilla-La Mancha,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Castilla y León,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Cataluña,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,C. Valenciana,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Extremadura,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Lab. Vigo-Ourense,,Nula,0,0,,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Madrid,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Lab. Murcia,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Navarra,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,País Vasco,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,La Rioja,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Ceuta,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Melilla,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Dirección General de Salud Pública. MSC,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-08-27T10:00:00.000Z,Nacional,,Nula,0,0,No hay datos,0.0,2011-08-27 10:00:00,5,8,34,2011
2011-09-10T10:00:00.000Z,Andalucia,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Aragón,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Asturias,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Baleares,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Canarias,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Cantabria,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Castilla-La Mancha,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Castilla y León,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Cataluña,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,C. Valenciana,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Extremadura,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Lab. Vigo-Ourense,,Nula,0,0,,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Madrid,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Lab. Murcia,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Navarra,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,País Vasco,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,La Rioja,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Ceuta,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Melilla,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Dirección General de Salud Pública. MSC,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-10T10:00:00.000Z,Nacional,,Nula,0,0,No hay datos,0.0,2011-09-10 10:00:00,5,9,36,2011
2011-09-24T10:00:00.000Z,Andalucia,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Aragón,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Asturias,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Baleares,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Canarias,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Cantabria,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Castilla-La Mancha,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Castilla y León,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Cataluña,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,C. Valenciana,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Extremadura,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Lab. Vigo-Ourense,,Nula,0,0,,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Madrid,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Lab. Murcia,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Navarra,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,País Vasco,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,La Rioja,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Ceuta,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Melilla,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Dirección General de Salud Pública. MSC,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2011-09-24T10:00:00.000Z,Nacional,,Nula,0,0,No hay datos,0.0,2011-09-24 10:00:00,5,9,38,2011
2010-06-05T10:00:00.000Z,Andalucia,,,1,0,,100.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Aragón,,,1,0,,100.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Asturias,,Nula,0,0,No hay datos,0.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Baleares,,,1,0,,100.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Canarias,,,5,2,B,2.3,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Cantabria,,Nula,0,0,No hay datos,0.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Castilla-La Mancha,,Nula,0,0,No hay datos,0.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Castilla y León,,,1,0,,100.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Cataluña,,,2,0,,200.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,C. Valenciana,,Nula,0,0,No hay datos,0.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Extremadura,,,1,0,,100.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Lab. Vigo-Ourense,,Nula,0,0,AnH1N1,0.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Madrid,,Nula,0,0,No hay datos,0.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Lab. Murcia,,Nula,0,0,,0.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Navarra,,Nula,0,0,No hay datos,0.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,País Vasco,,,1,0,,100.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,La Rioja,,,1,0,,100.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Ceuta,,Nula,0,0,No hay datos,0.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Melilla,,Nula,0,0,No hay datos,0.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Dirección General de Salud Pública. MSC,,Nula,0,0,No hay datos,0.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-05T10:00:00.000Z,Nacional,,Nula,0,0,No hay datos,0.0,2010-06-05 10:00:00,5,6,22,2010
2010-06-19T10:00:00.000Z,Andalucia,,,1,0,,100.0,2010-06-19 10:00:00,5,6,24,2010
2010-06-19T10:00:00.000Z,Aragón,,Nula,0,0,,0.0,2010-06-19 10:00:00,5,6,24,2010
2010-06-19T10:00:00.000Z,Asturias,,,1,0,,100.0,2010-06-19 10:00:00,5,6,24,2010
2010-06-19T10:00:00.000Z,Baleares,,Nula,0,0,,0.0,2010-06-19 10:00:00,5,6,24,2010
2010-06-19T10:00:00.000Z,Canarias,,,4,3,B,600.0,2010-06-19 10:00:00,5,6,24,2010
2010-06-19T10:00:00.000Z,Cantabria,,Nula,0,0,No hay datos,0.0,2010-06-19 10:00:00,5,6,24,2010
2010-06-19T10:00:00.000Z,Castilla-La Mancha,,Nula,0,0,No hay datos,0.0,2010-06-19 10:00:00,5,6,24,2010
